rating,review
4,"Note quite a good as the small bottles from hotel rooms. But still ok
Not quit the same scent as from hotels where I first discovered it."
5,"Be young again
I look 30"
1,"Horrible.
This is not a ""stick"" lipstick as indicated in the description.  It is an applicator and it is extremely messy.  Do not recommend."
2,"It died after 2 months
Worked great for two months then it died. Amazon gave me a refund so it gets two stars instead of one."
2,"Two Stars
Very flimsy. I keep breaking them when trying to put them on my daughters hair."
4,"Works great! Double beachy wave, Heatless curling system.
This works great! You just have to know how to use it correctly. The double curler band allows you to use less hair on each curler so that the hair dries faster and curls faster. Here IS MY 2 HOURS TO PRETTY CURLS METHOD: Part upper hair at crown of head,  and put hair from the upper head at crown,  in a pony tail for later. Snap the curling system closed, so that there is 2 round circle bands to use to curl with, and put both around head like a double crown head band. Push the top curling band where pont tail is for later use. Separate the bottom layer of hair into two parts... left side and right side and use only the bottom circle band curler for the bottom portion of head. Begin curling in left side by spritzing a little water onto the hair at root and curl it under band tucking it under and around curler one time only and then in next pass, grab a little more hair with it and continue going around the curler band. Keep spritzing new hair with water each time you pick up a new piece of hair and add that hair to the previous end of the one you just curled, until the whole left, bottom  side is done. Then start on the bottom right side of hair. When finished,  the  whole bottom curling band  will be filled with the hair from the lower portion of. Now it's time to take out the pony tail that was  on the grown of head  and put that hair under the second curling band and separate the left side of hair from the right. Start curling the left upper part of head as you did the bottom portion... spritzing small portion of hair with water at root and curling it once around the band and then pick up a little more new hair, spritz it with water and curl together with the former portion around band until all left side is done and now do right side. DO NOT SOAK HAIR.  Only LIGHTLY MIST IT a little with water or it wont dry in 2 hours. Dont curl too big a portion of hair at a time either, or it won't dry in two hours. Wait about 1 hour to 2 hours and remove curlers and you will get beachy type ringlets that are big. It takes about 10 minutes to wind hair around curlers. Lovely curls."
1,"Worse hair ever
Never again will I buy hair it was synthetic"
3,"It was okay
I thought it would look different when on"
3,"Could Be Better
Love the feminine colors in this product however the plates pull the hair make the hair dry. They heat up very fast and the ability to control the temperature is a great feature. The size of these flat irons is great for super short styles."
1,"fine hair and it felt like a piece of straw ...
Holy cow - awful!  The stench of men's cologne is so strong from this shampoo that the chemical smell stayed on my hands all day after the shower. I have long, fine hair and it felt like a piece of straw all day long even without mentioning the horrid smell. Good grief...not what I was expecting at all.  It was also broken open and spewed all over the other contents of my package upon delivery.  I'll be returning this for sure. Don't buy it unless you want to reek like a college kid trying to get laid."
5,"Beautiful
The reviews said they were pretty. They wasn't wrong these items came all together, they are pretty and they have a shine of royalty. Glad I ordered. Thanks Amazon"
1,"It’s work great for a couple of weeks then it goes dead
[[VIDEOID:26b6cf0e3832c7e600d71148b0efcdd1]]"
1,"Doesn’t clean your brushes
This did not clean my brushes at all"
1,"Not for me.
I'm 70 years old, and thought these might help, they didn't.  Made more mess then usual.  lol"
2,"I hate these things
Ive been doing my own nails for about a year now and I ordered those dappen dishes to hopefully have some just around but the inside starts to peel once the monomer is in there. I hate these things"
2,"Still getting the hang of it
Still getting the hang of it. A little tricky to use for me but still figuring it out!"
4,"hww m
wwj"
1,"Won't buy again
The lashes are beautiful, but the eyeliner doesn't work and it runs if you get it wet."
1,"Comes out too fast!
Awful it leaks and comes out too fast."
5,"Won't buy any other tooth brush for my son
Makes brushing my autistic son's teeth so much easier!  Plus, my husband wants one!"
4,"Burns, Makes tongue tingle
It does have a slight burn to it and some got on my tongue which now feels tingly. Does plump your lips though - the burning isn't as intense as usually plumpers but it still has a burn"
1,"dont buy it.!!!!!!
cuando llego estaba quebrado. increible que no chechen su producto antes de enviarlo. no vale el precio.<br />the pen is broken when I receive 🤦‍♀️. why the company don't check the product before they send it. too expensive for the product maybe $1 dls. is the best price"
1,"One Star
its a really small bottle of nail polish"
3,"Seems like a cheap product
Wouldn’t purchase again. Seems like a cheap product. Does seem to work okay on my skin, mainly just feels very smooth after I take the mask off."
1,"The Blond was yellow powder
 "
5,"Great hair touch-up product!
My wife loves this product. Ideal for touching up areas in your hair that this &#34;darned aging thing&#34; ;)  requires."
4,"Be Wary!!!
It’s hard to make the bulbs work! You have to turn them<br />Just right for them<br />To come on!"
3,"Kinda bummed
Kinda bummed. It said silky feel so I assumed it would feel like silk. Which it does not. I was going to say it feels like polyester...which turns out it is. You cant advertise silk and not have an ounce of silk in it. I'm allergic to polyester so hopefully I wont have problems.  That will teach me to read the descriptions"
1,"These are so cheap for a reason!
Anyone who gave more than one star has gotta be working for sally Hanson. These are complete crap, they don’t look anything like the picture on the box and I am giving five star for easy to remove because if you plan on simply washing your hands you will wash them off one of the ones I tried weren’t stuck and made of paper the other ones chipped within minutes total waste of time and money. I will stick to paying more at the store."
1,"NOT Fine Mist
Unfortunately, this bottle doesn't spray with a fine mist. It sprays like a regular spray bottle.  I do not recommend it; it's a waste of money."
5,"I have been using this on my lips so far ...
I have been using this on my lips so far during our cold snaps and it's worked wonders! I put it on at night and in the morning, as well as before i put on any lip stick. I also use it on any dry patches of skin! It has been amazingly helpful this winter and i can't wait to find more uses for it!"
4,"Four Stars
Works,well but a little hard to apply due to my eyebrows not the product"
3,"Not worth the money
This product lasted me about 2 weeks. It's not worth the money since you run out so quickly."
3,"they were vibrant
Pretty vibrant colors, I bought this for my 12 year old as a gift, she liked them but they weren't what i expected."
3,"**Buyer beware**
At the time of purchase I thought I was getting 3 bottles for $30...you only get one bottle for $30. So unless you're super rich or really like body wash, don't buy this expensive 1 bottle"
5,"Five Stars
Great bag for the price."
4,"works great
This heats up really fast and does what you want it to, straighten or ""curl"" your hair. I haven't tried actually creating curls with it, but I have curled it enough for the ends to curl under or towards my face. It comes very nicely packaged and comes with some clips and a glove with silicone dots to use with the hot end of the wand. I see myself using this from time to time to change my curly hair to straight. No amount of product can make your hair as silky and smooth as a straight iron. I've not really had experience with others, but I really like this one. If you have weak hands or arthritis holding it closed yourself might be an issue, so use the glove to help with the other end."
5,"Five Stars
ok"
4,"Four Stars
Worked well for what I needed"
5,"I love this shampoo
This shampoo is absolutely amazing, couldn't believe an organic shampoo could create this lather! It leaves my hair soft and shiny, and smells great! Highly recommend."
2,"Bummed
I love the pearly ends, but the wood splinters.."
1,"Purchased about a month ago.
Purchased about a month ago. I feel as if my hair is not clean afterwards and haven't felt any thickness in my hair"
2,"Too small for 9yr old head
It is too small for 9 year old head even! It doesn't cover my son's ears and wets some of his hair!"
2,"skin feels sticky
I am 27 years old and have been trying to find an anti aging product to start using. I've been using this serum for about a month now and my experience has not been that great. The serum leaves my skin feeling sticky and the serum does not absorb very well into my skin. I don't think I've been using this product long enough to tell if it's really improving my skin, but the way it feels on my skin is enough to keep me from purchasing it again."
5,"Good stuff
Good soap!  A little pricey, but its well worth it."
5,"Five Stars
It's fit perfect on me. I love it"
5,"Nice tool
At first I was not so sure that I wanted to spend that kind of money for this tool, but it works very well and I seem to be a better shot, maybe......lol."
5,"Highly recommend.
Nicely packaged. I gave this as a gift for the holiday and she loved it. Highly recommend."
4,"Good and Bad
I say this product Good and Bad.<br />Good because it's easy to install, the color is beautiful, it's super lightweight on your head. Bad because the butterfly loops are too big and not as tight looking like the photos. And that makes the braids look very old. They are very dry, dull, no bounce to them. And it has so many frizzes.  All packs filled my whole head... All but two strands of hair. I thought maybe I got some old hair.  Anyways it's all installed in my head now... Ain't no turning back. I like it and at times I don't. It just looks old looking,  bushy. Idk 🤷🏽‍♀️{{{UPDATE}}} 10-9-21 Well I came to add another star. This time I ordered color#27 and it looks much better than the #30 I ordered at first. Still a bit dry looking. But it's wearable. I will take some pictures. I also ordered the #4 but haven't received it yet. Okay the last three pictures are the new update#27. Thanks 😊"
4,"Excellent vendor, but problem with product
I received faulty product but the vendor was very proactive in reaching out to offer a refund and make things right."
3,"Great buy
The trimmer worked greatuntil my husband lost the blade. I'm hoping the warranty it comes with helps me replace this?? Otherwise....my husband loves this trimmer it is by far the best one he's used and he has used 6 in the last 3 years."
2,"Too expensive and does not last 72 hours as commercial on T.V. says
Too expensive and does not work for 72 hours as advertised"
5,"Loveeee
If you’re looking for more of a natural eyelash extension look then you should definitely order these lashes! I love them they are the type to wear everyday casually."
5,"Gel Nails
Absolutely love this gel, much easier than the powder dips that I've tried. Very easy to apply."
4,"Very good customer service
It is a great tint, just was too light for my complexion."
5,"Quality Products!!!!!!
I love it!!"
5,"Awesome
Love the hint of color it gives!"
4,"Four Stars
Very roomy everything fits great!"
2,"Not great for contact lens wearers
I wear contacts, and this brow powder tends to flake easily into the eyes.  Not the best for lens wearers."
2,"Great concept but it’s not worth it
Liked: style of the headbands were super cute.<br /><br />Dislike: they smelled like glue and stuck together.  First day wearing them they stretched bigger than my head and fell off several times."
5,"great product and price
Works great and keeps my falsies in place"
5,"I LOVE THESE!
BEAUTIFUL BOWS....THEY SPARKLE!!! Definitely worth it 💜"
3,"Tested on animals
Tested on animals. Possible harm to actual emus. Disappointed I tried it."
3,"Meh
Es fácil de aplicar y son bonitas pero se siente horrible"
4,"Four Stars
cute but my daughter kept taking them off."
1,"Cheap
Cheap. Bottles leaked. Some of them even broke while in my backpack."
1,"This wig is not as pictured
I didn't mean to give any stars this wig i just ordered dec 4  i believe.  It looks nothing like the picture it comes pregnant parted and it was short not cute at all . The hair quality it was soft but the hair cut was not cute would not order"
2,"Wouldn't purchase again
My first impression of these was poor. They smelled horribly when I opened the plastic bag they were in. It was almost a mildew smell. They looked clean though, and nothing was on them. Washing them may take the smell out, but you really shouldn't have to deal with that when you are buying a product listed as new, especially. On top of that, in order to even wash them, you'd have to go through and singe all the ends of the ribbons first, because they haven't been heat sealed so if you washed them, they would fray. This also means that after a few wears, they will begin to fray anyway, and look horrible. And the elastic is not quality elastic. One one of them, it was even made with the dull side of the elastic facing out (backwards).<br /><br />I was provided a discount code for this product in exchange for my honest review."
4,"Ponytail is not as thick as the photo but still very pretty
This ponytail is very soft and pretty but is not as full as it looks in the photo.  Nice piece for the price."
2,"Too much work for something so little.
Firstly, I ordered the 80 pack of these makeup sponges to do some of my artwork,  so I would love for them to be a nice triangle shape so I will not have any difficulty getting right on to the project. And yes, I know that these are Makeup Sponges, but I’m pretty sure anyone who orders these for makeup would love for them to be a nice shape  without looking like they’ve gone through hell and back as well. So I get my package today, and I counted that I only got 50 and not 80. Then I looked through them and I separated the ones that were a perfect shape, the ones that I could cut to make okay, then the ones that could not be saved at all because of how dented, torn, and just not a flattering triangle. And out of the 50 I got, I could only save/use 30. So I paid for 80 sponges, only received 50, and can only use 30. And I paid a very decent price and did not get what I paid for.<br />So will I buy this again? - Ehh. Depending on if the price lowers, then maybe. However, I will make sure to buy 2 packages instead of just one to at least get a little more of my moneys worth."
1,"Small gauge
Way too small for a nipple ring its a 16g..."
2,"Two Stars
Hard to keep them on doesn't have good grip"
2,"Wig
It wasn't brown it was more blonde than brown"
4,"I had lash extensions for quite a while. It ...
I had lash extensions for quite a while. It did a number on my eyelashes. I think the serum is working, it’s making my hair grow faster than usual. And they look fuller. But it takes time, you at least need to use it faithfully for 3-4 weeks to see the change. Make the habit of putting the serum every night."
4,"Great set!
My daughter uses it everyday."
1,"Hot Mess!
Very messy!!"
5,"Very happy
Absolutely love it!!!! Came very well packaged with no broken parts. Great storage space that you can change how big or small you what The sections. Over all I am extremely happy!!!! So much easier to bring my nail polish and gel from place to place."
3,"No draw string
Product has no draw string too big"
5,"Lindo
Me encantan"
3,"Gooey tape
The hair is great quality but the tape gets very gooey even without heat and proper care.  I’ve had to replace multiple strands within a short time"
2,"Colors are not the same as the photos...
Don’t mint the consistency but very upset that the colors looks nothing like what is shown in the pictures. One of the colors looked burgundy in the photo but the product is actually a grey/purple"
5,"Best concealer or blemishes OR undereye darkness
Wow, just right. Light but well pigmented, not dry or oily. I don’t know what I was doing for under eye circles before this."
3,"didn't really work well
I am not really a hear person and I found it hard to use"
1,"Old make up
Poor selection"
3,"Ok
Not impressed"
1,"Not good
It didn’t work"
2,"Slips easily
Headband slips off my head easily and didn’t always hold the sting of the masks."
3,"Fair Quality and Color
Bought this as part of a Halloween costume. Was a perfect color for being a scarecrow. Decent quality, wouldn’t use for everyday but got the job done for me."
4,"Feels like a scam....not happy
I have been using this product for 10+ years.  Unless Roffler changed their formula, this is not Protein 35 conditioner.  Its less greasy, more creamy, is lighter and smells much different than it usually smells.  Is this a different product repackaged in a Roffler container?  I’m not happy."
5,"Worth it
Just what I was searching for! It is good heavy quality. Looks nice."
2,"The visible portion of the mirror is only 5. ...
The visible portion of the mirror is only 5.5&#34;. It is advertised as a 7.5&#34; optical quality mirror. I don't know how the measure it. The outside diameter of the metal frame is just under 7.5&#34;"
5,"Five Stars
Such a great product for my long ringlets."
3,"Not accurate
Did not get the files that were in the photo..."
5,"Fácil de usar
Impermeable"
1,"Bad Hait
Terrible hair it just sheds"
2,"disappointed
The channel where the scarf goes through is not smoothly finished and snagged my silk scarf. I'm not going to risk that again.  It is also larger than the photo would lead you to believe, and a bit much."
3,"Three Stars
hurt my head like hell but I was cute..lol"
3,"make sure this is the size you want
kinda large, but pretty!"
5,"My back loves the Salux scrub
These are so amazing. The back is hard to reach and get every inch scrubbed but with the Salux nylon scrub it’s a breeze and feels so good. Throw in the washer just like you would a wash cloth"
1,"DO NOT BUY FOR THIS AMOUNT
Ran fingers through once and it was shedding and tangled but described as resilient!"
5,"I love this comb
This parting comb is everything about to order a a pack of them"
2,"Two Stars
Color did not match the picture"
3,"Cute Small Bundle Get More for Full Look
The hair is soft. The pack was smaller than expected. Color is as pictured just need more hair for the style my daughter wanted."
1,"Do not recommend.
This product is super watery and smells awful. I should've just returned it."
5,"Good product, has become too pricey.
Product seems to perform well, mild cleaning, no eye irritation or stingy feeling. I'm a bit upset the price has gone up so wildly within ONE year: Oct'18 = $11.25, Oct'19 = $19.75  Priced that way is a major discouragement for next time."
1,"Not impressed
Shipping took a while, and finally got it yesterday, when I opened the package the box to the facial brush was all busted up and open, I took out the brush and the brush look dusty, is this what I really waited almost 2 months for? Do better."
3,"Fun to use
Great price and easy to wear"
1,"The fragrance doesn’t last at all.
This fragrance didn’t last overnight."
5,"Five Stars
Love it"
1,"No go. Disappointed.
I was recommended this by a girl from work. This stuff is literally like the balloon goo stuff we used as kids, smells the same, feels the same, dries super fast, I got it in my eye and it was the worst pain I’ve ever been in. It’s like getting nail polish remover in my eye but worse (I’ve had it happen before oops)"
2,"Two Stars
Unfortunately it didn't work for me"
5,"Great
Fantastic! There are 12 and they fit in most eyelash curlers. You can't beat this price for this many!"
1,"Terrible quality
Broke in less than a minite"
5,"Five Stars
Love it very convenient and can keep all my nail stickers organize ."
1,"Not so good
Metal hurts my daughters head. This problem needs to be addressed."
2,"Most BROKE with very few uses
Over half of them have broken by simply opening them to use!"
1,"easy one touch a waste of money
Do not buy. Unit is poorly made. Mine broke after 4 months. Cord detached from needle. Process is very long and tedious and does work but design flaws are numerous. Waste of money. Initially I thought better of it but after it broke so quickly I felt compelled to revise my comments."
4,"Good product but...
Comfortable hairband but a little slippery material, does not stay long in one position. Stretching is good. It's not a bad product but I was expecting something else. Did not really work for me."
4,"massage it on my hip and go to sleep
pleasant scent, smooth cream, slow results"
3,"So so . I give it a 3 out of 5
It was ok.  I didn't expect much. Maybe it the texture of my hair.  Glad that I  didn't invest much ."
5,"So cool for just a toothbrush
This is the coolest toothbrush ever I definitely will buy another."
1,"messy and not easy
Soooo incredibly messy.  I was just thankful I was able to pull everything off before it got super hardened. Not as simple as the video shows."
4,"Great polish remover
Great product for regular nail polish remover. It comes with a dropper that you can use the smallest dab on each nail that is Magic as it clearly sits on your nail. It's not a runny substance, it has No harsh smells, it's great. Only downfall for me was that it didn't remove gel nail polish as noted in its description. Other than that this is a great substitute remover for nail polish without over drying and smells."
1,"Leaves a strange feeling behind
I don't think it did anything for my skin. In fact I think it left like a residue behind and did not feel hydrated and smooth."
2,"Sized for a Child and Not Side Parted
This wig was supposedly side parted, but when the part is positioned on the side, the length of the hair is uneven. The hair is only even when the part is centered. Also, this seems to be sized for a child. I couldn’t get the cap fully on my head, even with the hooks unhooked. Very disappointed and returnin"
3,"Looks nice but tangles fast
Didn't like that it tangled within a couple hours."
3,"Not enough
To get the full head of curls... you need to buy more than one  pack."
3,"Bent neck
Both bottle necks were bent but one was very noticeable. Will be asking for exchange"
1,"Not worth it
Did not even get to use once. Turned it on to test it when it was delivered, it worked. Went to use it the next day, did not work."
3,"The color
It’s more like bugandy color than a Cheri"
1,"Returned
Returned product.  Did not even use it.  It was way to big.  I needed a smaller one."
5,"every day fragrance
This has a wonderful clean scent, love the oil."
3,"It is ok
Good for one time use. Dont expect this to last years. It took the bleaching well. The hair did tangle in the back within a few days. Minimum random shedding but it did shed a good amount while brushing and after first use. I got about 3 weeks worth of use out of this hair when used in a sewin."
4,"Much bigger than expected, but cute.
This is way bigger than expected, more like a normal sized hair brush than one for a little girl, but it is very cute! Maybe my daughter will finally stop brushing her hair with forks now."
5,"Works great!
Works just as advertised. No problems putting a recently used hot iron in it."
2,"Not made well
A lot of product for the money. Ears are not made well. Bought for a birthday party and they will not last long."
2,"I am not at all satisfied with this purchase
This bottle doesnt spray properly for me at all, I am not at all satisfied with this purchase."
2,"! y skin didn't really feel any softer.
!y skin didn't really feel any softer."
3,"Melted away too  fast in shower sadly
Smells great amazing latter but unfortunately it didn’t last more than 4-5 days so literally 10 showers got soft and melted away. Would buy again only because it smells amazing and skin felt great"
2,"Don't work
Don't work"
4,"Yay! Finally figured it out!
The little bits that are supposed to fit the dri were confusing at first. Friend helped me and now it works great!"
4,"Great Buy!
I love the way it makes my eyes pop. This is a nice for a little gift"
4,"Collagen Serum
Bought my first Bottle at a discount store!  Liked it so much bought another through Amazon.  I use it every morning & evening!"
5,"Soft!!
These are so soft! The colors are true to picture"
2,"Two Stars
The light doesn't stay on for more than 20 seconds...."
2,"The bubble is not delicate enough
I used to buy the same brand of facial cleanser on Amazon, but it is a milk ingredient with a very thin foam.So I continued to buy this brand of facial cleanser, but this time I was disappointed, it didn't have a delicate foam and it didn't refresh before washing the face, it was disappointing, the same price"
2,"quality
not right for me sorry"
2,"Not enough teeth in the iron to keep the hair ...
Not enough teeth in the iron to keep the  hair in place on the iron.  It didn't work for my hair."
4,"Uptown Cosmeceuticals sells quality products for a fair price . . .
Uptown Cosmeceuticals has quality products for a fair price. This product has gotten rid of most of the fine lines on my forehead and is helping with the nasolabial fold. I'm surprised at the positive result, having only used 3/4 of a bottle. I will probably order it again."
3,"Nice product but missing an item.
Just received my order in the mail the products look nice just like the picture but I am missing one of the critical pushers iv only received 3 pieces out of the four."
4,"Cute!
I really like these! Very cute! One of my headbands (the white one) had marks on it though. I think it was marks with a pen. I wish it wasn’t on the white one because that’s easy to see, but overall these are really cute!"
5,"Works great, smells great.
Allows grooming without greasy feeling.  Love the tobacco/vanilla smell, understated instead of overwhelming.  Very pleased."
2,"Great colors, but constantly need to sharpen
The colors are great but you have to sharpen after one use which you go through the pencil quickly"
5,"Every barber should try it
Theses makes my line up pop great"
4,"No Diffuser, Nothing Fancy
For some reason I thought this blow drier would come with a diffuser.  It didn't, and it's pretty simple.  For the price, it does the job okay. I use it for my guest bathroom."
2,"Just ""okay"" for smaller brushes
Disappointed in this... it works just okay on brushes used with powder only and didn't work at all for brushes used with foundation, concealer, etc. I used it, but to really get the brushes clean I had to follow up with my usual method of cleaner in my hand. Smaller brushes were easier than the larger brushes but none of them actually dried by spinning. Will most likely return."
2,"Creamy foundation
While I love the type of foundation, it is labeled as dark complection and is actually a lot lighter than the other similar ones I've bought. So color description is way off."
2,"2nd best to.......
i used this for a ~1yr, then the wall charger cracked. i replaced it with the ~ Phillips Norelco Bodygroom = AMAZING!!! it is much better at trimming, and cutting ~ANY~ hairs.....  it's also water proof to use in the shower - go get that one instead of this.."
4,"Actually Works
I love the stamps they work perfectly!"
4,"Cute but quite warm
Nice quality but lots of strings inside from the pattern weave. Easy to get hung up in them.  Also very polyester-y thick. May be nicer for winter.  I just put them away to try again when it’s cooler weather."
3,"Warning, higher chemical content. Smells good though
Smells good but I was a little alarmed that the aluminum zirconium tetrachlorohydrex content was actually higher than the deodorant I use (the chemical that's in most deodorants) - since this is supposed to be ""girl"" deodorant. I still let my daughter use it but not everyday. I used the other stick and it doesn't seem to work as well as my ""motion sense"" Degree. Its just ok."
1,"One Star
not working total joke"
3,"Functional But Not A Multitasker
Was hoping for something that mists but it only sprays a stream no matter how adjustable they say it is. Oh, well."
5,"Paraben and cruelty free
[[VIDEOID:392a5afb0041212cd1ce69830c6ee4d3]] No harmful ingredients. Vegan friendly. Easy to use. Just spray and massage. Can't wait to see the results!"
4,"Does a good job.
I like the dual bristles and only gave it a four because I would prefer it being a little bigger.  But then, I have big hands.  My last fuller brush lasted over 40 years and is currently in my dog kit, so decided to go with one again."
2,"Didnt look like 13 to me.
The wig itself was good, density ok. However! The frontal was not 13"" as it is supposed to be, it comes short. Also a weird hairline that does NOT go with everyones hairline, like I'd like to personalize my hairline but the shape, if I did, half the frontal would be plucked off. Bad buy for me, returning."
4,"Very nice
Bold and beautiful"
2,"Two Stars
Bad!!"
3,"Three Stars
Does not stay on well. Cheaply made."
2,"Not very good
Works sometimes-definitely does not draw thin lines though. Really wanted to like it. Would not buy again."
5,"This is an amazing product, i'm 56 yrs old
This is an amazing product, i'm 56 yrs old, and needed something not ordinary, this is it!!! I love its almost creamy texture, it really makes a big difference, i would highly recommend to my friends."
5,"Not just another pretty clip
I really loved their color, what they're made of, and they hold ALL of my very long, thick hair.  It's really hard to find a well made big hair clip, that will do a good job.  But I think I've found some!!"
5,"Truly Miraculous
Keeps skin supple.  Use it everyday.  Works wonders on my scalp also."
4,"Pretty good
it does a reasonable job of filing my toenails, but as others mention I have to be careful not to put too much pressure on it or else it stops."
1,"This was broken open and filled the plastic bag. I had to throw it out.
The jar was broken open and filled the plastic bag. What a mess."
1,"Not worth it.  Does not strengthen your nails.
It does not help at all.  My nails are still weak even putting 2-3 coats on."
4,"Four Stars
Cute."
1,"Thin but curly
Hair curl pattern is nice,  but very thin."
1,"Not for me
WAY too thick.  Hard to use.  Threw them away."
3,"I wanted to love this. I didn't really notice a difference using ...
I wanted to love this. I didn't really notice a difference using this except the fact that it made my face break out. I have sensitive skin. If you have sensitive skin then this product is not for you."
1,"The line scent is Not good
I don't like the Lime it smells like under arm funk.... I thought it would smell fresh, but it smells like barn!!! Yes barn! With all the animals inside, I'm sitting with my arms clenched!!"
2,"Tar lashes
The product looks great during initial application, but the product is actually very thick and tar like and hard to remove."
1,"Don't waste your money.
The pumice stone broke into two pieces first attempt at use. The thing kept coming apart, into several pieces.  Then the sharp plastic cut my toe.  It's worthless! :'("
1,"Doesn't stick very well
two out of three tattoos wouldn't stick to the ear skin.  Such a pain in the butt to use I threw them away."
4,"Lid is AWFUL to get off.
For the stuff you were gonna wanna store upright and make sure you keep that rim clean, if you don’t keep the room clean you’re gonna have one heckuva time trying to get that lid off. overall the product is very easy to use and it comes with some instructions but they are somewhat vague, it is messy and it is hard to clean out of any clothes or surfaces so make sure that you were in a clean area and don’t mind getting it on things if you’re using it. I would make sure you heat it up in the microwave and allow to cool and test it on your skin before you apply a large amount just to prevent any burning."
2,"Not worth the money
It doesn't add anything to my hair, at all."
5,"Great product
I love this product. Works very good. Will continue to use."
3,"you get what you pay for
it's not blue point. feels very cheap and the telescoping is so loose it keeps turning. you get what you pay for."
1,"Irritated my non sensitive skin
Wanted to love it but it gave me a terrible skin rash but I did smell good! I haven’t had a reaction like this one with any other natural deodorant, and don’t have overly sensitive skin. I went back to Harry’s (which is owned by the same company) but doesn’t have whatever ingredient caused my reaction to this."
4,"Good buy!!
Good buy and arrived quickly!!"
2,"Waste
It does not work. It's definitely not worth the price. It MIGHT get a few very shallow pores and does get some oil out but overall it's a waste of time and money. I don't recommend it."
4,"Looks great
Good mix of colors.  Some are a fine powder and some are a larger flec of glitter.  I personally would have preferred all to be a fine powder,  but I understand some like more of a glitter look and it does pic up the light better than the fine shimmer.  Overall happy with purchase."
4,"Like them
I love these little clips for my 21 month old. The only issue is when you put them in, you have to press kinda hard."
4,"Picky about recharging
Razor worked fine until I went to charge it.  Only flashes 00 and will not charge. EDIT: would not charge from a 1amp Samsung usb. Charged ok from a 2amp battery... Don't know why?"
2,"Too small
Definitely made in China. I'm not large by any means, but it was way tight. Quality seems ok, if you're super petite."
5,"Love the product
It's another repurchase. Love the product."
1,"IT'S SO THIN
This product is HORRIBLE!!!  THE machine weft is THIN. There is only hair in 8"" of the weft with the other 8"" SUPER THIN and scraggly.  Soft,  but HORRIBLE.  !!!"
4,"Perfectly Priced
The price and the quality of the product-- they didn't match! The black went on smooth and clear, bold and very nice. It was creamy and nice, if not a little different than most. It does smudge easily, and that does make for a couple issues, but when paired with a couple costume make-up basics, it looks perfect."
2,"Huge. Humongous. Tarantula.
Huge. Yuge, even."
5,"This is a very nice quality oil
This is a very nice quality oil. I use it on my hair and even on my lashes and brows. Great packaging and service.😀"
2,"Color not what it looks like
The color was a horrible match so I don't use it. It was also a bit tricky to hold & stamp."
1,"Painful
The combs are extremely painful the wig is very thin and I just didn’t like it at all."
2,"THE BOTTLE IS NOT FULL!
The gel polish I received was about half full, I might have gotten 8ml.. On a positive note.. I love the color ""Pearl Hot Pink"""
2,"Better options
Had to add my own oil, cane very dry"
4,"Four Stars
Good product but very small tubes"
2,"It works OK, but just not right for me.
The problem I experienced was that the bits didn't seat tight enough in the holes.  If the stand tipped, the bits fell out."
2,"Not a great quality
Not a great quality. Flimsy"
3,"Three Stars
It is ok. I wasn’t “wowed”"
3,"Three Stars
They break easy"
2,"Comes apart.
NOT WORTH THE PRICE AT ALL! After a week it was coming apart. A waste of money."
4,"Good 4 the price
Good 4 starters and the price"
2,"Doesn't work very well
Maybe my hair is too thick, but it does not straighten it at all"
5,"Cute Brush
Super cute and works well with my daughters wavy hair.  So far its held up to her constant brushing."
3,"A little flimsy for multiple 8 inch Jo Jo bows.
My 7yr old, and I were so excited to get these to hold her many, many large Jo Jo Siwa bows. I was expecting the ribbon to be a little thicker, and longer. It holds 4 large 8 inch bows comfortably. Possibly 5, however because the ribbon is really thin, it doesn't hang straight when holding, organizing, or using. The ribbon twists around, and doesn't hang straight at all. There just isn't enough space for what we need either. I think these would be great for smaller bows, tho. They look just as pictured. I'm just now learning about the different types of ribbon out there to hold the larger bows more stable. I have not found or purchased a new set, yet. I think if these were longer, it might not have been a complete miss for what I was looking for. The set with the crowns and the ribbon rings as the hooks, do fit over my daughter's dresser draw knobs, which I was hoping, and looking for when ordering. I'm still giving them a 3 star review, because they would be nice for other's needs as I've mentioned. A suggestion would be to make much longer ones. Another foot or 2, and possibly use a heavier ribbon material.<br /><br />I'm not upset with the product itself, as much as I am upset that I didn't realize that these are not ideal for a lot of large bows. They are pretty!"
5,"Great Buy
Love this pallet"
4,"If you want to do your own gel nails
You will need a nail gel lamp to cure the gel. From my experience with different lamps, leave your nails in the curing lamp for the maximum time. This is quite handy and easy to use. Follow all instructions and you should get great results. Hint: when you go to start your  nails, put a coat of Elmer's glue around your skin around the nail and it will keep the gel, base and top coat from sticking to your skin."
2,"Not my favorite
This lotion does not really work that well. Yes, it is moisturizing but other than that, I did not notice much of a difference (or any) color wise after tanning. I was really hoping this would work 🙁 It could possibly not be the real lotion as well 🤷🏼‍♀️"
1,"Do not purchase!
Did not fit razor well.  After three or four attempts, I finally got the refill blade on.  Fits tight, to tight. I’ll go ahead and use the set I purchased but will not buy them in the future!"
5,"My feet love these
Great for keeping feet moisturized and soft"
2,"Need more product for a set
Not enough product for nails and waited long for item"
4,"Adorable
Sparkling. I like it also the price isn't bad. Some of the beads fell off after one wear but I have no regrets."
3,"Cheap
You get what you pay for .... these lost their “spring” - or tightness on closing fairly quickly."
1,"Ugly terrible quality
Don't waste your money"
